id,x,y,width,height
5ab6RIlAGwbVAacV1JIr2d,1500,1050,2250,1963
5ieP11rJQvuYz0Ov3k03cy,1350,1814,2250,1963
5jkwdY6jS1Hzi8epr6HW7h,1500,1200,2250,1963
5pd9B3KQWKshHw4lnsSLNy,0,1364,2250,1963
5qcOy8sMqROZ0VEfK8LJZt,150,1364,2250,1963
5ttDbNMKXczvp0Z8QRgKs6,300,1364,2250,1963
5tvVCSFJEwNS2oJZVTNEwn,450,1364,2250,1963
5uy9pvgfvVAlZnegK6fPLU,1500,1814,2250,1963
5votrp9PY49suw8xnXqyrm,600,1364,2250,1963
5w3q6GZbw0gsAtvl1c0rmu,750,1364,2250,1963
67NkpPGMcxoIiumOW3oRpL,900,1364,2250,1963
6As5aOEQjfxLIChIB3fQRD,1050,1364,2250,1963
6E7JCQINTT4vwRF4wBcsYk,1200,1364,2250,1963
6GaqU0TlYBKHUiSJ0AT9A2,1350,1364,2250,1963
6Oc6Ok1Oawu8lRkjmD4mXy,1500,1364,2250,1963
6QwHn86Rw53qli3Y6b41Rd,1650,0,2250,1963
6UQujMGmR5MbFsML9amCuN,1650,150,2250,1963
6XZwHDglhO4A0C5Pa4xO4Q,1650,300,2250,1963
6YNIEeDWqC09YIWzhoSVLg,1650,450,2250,1963
6cI1XoZsOhkyrCwtuI70CN,1650,600,2250,1963
6f4mqM3RNAfO1t6XeeUa8P,1650,750,2250,1963
6gMv3MgFlieOM6Uz5GZBzy,1650,900,2250,1963
6iHuSGy6pq4tNGFV3ZVPtl,1650,1814,2250,1963
6iyKqDoL9pRSHUsDBYemlB,1800,1814,2250,1963
6jTUmLtY779ZNYsyugOq2q,1650,1050,2250,1963
6mvI80w5r78niBmwtu7RF9,1650,1200,2250,1963
6mxbG8KrOTZIxlP4gzaliM,1650,1350,2250,1963
6oUeivCrkGIQwM9uSy0N1P,0,1514,2250,1963
6p7jHbG5Bd6z2JgfKx0um7,150,1514,2250,1963
6qfS5de8GAy1G5tk7tyiof,300,1514,2250,1963
6ry5iI1ik4H2DvoiWhluYh,1950,1814,2250,1963
6v5IVMmY1IvWtbfnQoiFSf,450,1514,2250,1963
724hO8VLcKOz9b0y18wA8c,600,1514,2250,1963
73ZRKdD3Ds43IjHrhKgucY,750,1514,2250,1963
73cxqemPE6sVoCkwRuPU6E,600,1814,2250,1963
76oMr4Y2pOtcrvZLc2ZikF,450,0,2250,1963
785WNIAl2zC3OZ6XHjFaIG,900,1514,2250,1963
7IKUTIc9UWuVngyGPtqNHS,1050,1514,2250,1963
7IpcJbVxLLEfW0KXB7ndE2,750,1814,2250,1963
7cAcex6xw4fP67ltgn1gm3,1200,1514,2250,1963
7d9IZA5hVMlRqkRszYt66r,1350,1514,2250,1963
7gTcPv1bE0THbjuvDbK1gq,1500,1514,2250,1963
7gskILm9UyDvFlmmAoqn2g,900,1814,2250,1963
7hez8jibf36E66GHpFkWz7,1650,1514,2250,1963
NOS001,1800,0,2250,1963
NOS002,1800,150,2250,1963
NOS003,1800,300,2250,1963
NOS004,1800,450,2250,1963
NOS005,1800,600,2250,1963
NOS006,1800,750,2250,1963
NOS007,1800,900,2250,1963
NOS008,1800,1050,2250,1963
NOS009,1800,1200,2250,1963
NOS010,1800,1350,2250,1963
NOS011,1800,1500,2250,1963
NOS012,0,1664,2250,1963
NOS113,150,1664,2250,1963
NOS114,450,151,2250,1963
NOS115,300,1664,2250,1963
NOS116,2100,0,2250,1963
NOS117,0,0,2250,1963
NOS118,2100,148,2250,1963
NOS119,450,1664,2250,1963
NOS120,600,1664,2250,1963
NOS121,2100,590,2250,1963
NOS122,2100,1031,2250,1963
NOS123,750,1664,2250,1963
NOS124,150,0,2250,1963
NOS125,900,1664,2250,1963
NOS126,1050,1664,2250,1963
NOS127,1200,1664,2250,1963
NOS128,1350,1664,2250,1963
NOS129,1500,1664,2250,1963
NOS130,1650,1664,2250,1963
NOS131,1800,1664,2250,1963
NOS132,1950,0,2250,1963
NOS133,2100,737,2250,1963
NOS134,1950,150,2250,1963
NOS135,2100,1719,2250,1963
NOS136,2100,884,2250,1963
NOS137,1950,300,2250,1963
